possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,attachments/media_keys/0,attachments/media_keys/1,attachments/media_keys/2,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,referenced_tweets/1/type,referenced_tweets/1/id,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/urls/0/status,entities/urls/0/title,entities/urls/0/unwound_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description
False,1265445254163030018,everyone,Twitter for Android,94,97,0.6591,Place,Irán,,,,,,2020-05-27T00:50:34+00:00,es,2,0,0,0,1265445254163030018,514687835,"Señores, el régimen con el exito obtenido por la llegada de tanqueros con gasolina que compró Irán agarró oxigeno. Preparense para una nueva escalada. La razón?  Consideran que Trum bajó la guardia y claudicó por miedo a entrar en conflicto con lo persas. O sea hubo miedo",00ec4c32070f5076,,,,,,,,,,,,,,,,177,180,0.9128,Person,Trum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265101409789370370,everyone,Twitter for Android,33,34,0.8749,Organization,VP,257,280,https://t.co/f5HU7ZxB2d,https://twitter.com/karla_ngj/status/1264968312410312707,twitter.com/karla_ngj/stat…,2020-05-26T02:04:15+00:00,es,3,1,4,0,1265101409789370370,1154767753083052032,"Es obvio que la acusación contra VP es parte de la campaña electoral del gobierno, que ya comenzó. Buscan:
 1. Darles oxígeno haciendo creer que es la oposición que los daña;
 2. Radicalizarlos para que insistan en la vía de la violencia y en la abstención https://t.co/f5HU7ZxB2d",015cbec154ca1c9c,quoted,1264968312410312707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265012930887725058,everyone,Twitter for Android,8,16,0.8795,Person,Brian May,166,189,https://t.co/iRFHoyUaF5,https://twitter.com/sin_enfoque/status/1264927882280919040/photo/1,pic.twitter.com/iRFHoyUaF5,2020-05-25T20:12:40+00:00,es,4,0,6,2,1265012930887725058,254089637,"El gran Brian May #BrianMay @DrBrianMay casi se nos va luego sufrir un ataque al corazón y #BadBunny allí como si nada, convirtiendo el oxígeno en dióxido de carbono
https://t.co/iRFHoyUaF5",012af435641420c7,,,10,Person,Named people in the world like Nelson Mandela,966777258080813056,Bad Bunny,54,Musician,"A musician in the world, like Adele or Bob Dylan",966777258080813056,Bad Bunny,,,,,,,,,,,,,,18,27,BrianMay,91,100,BadBunny,,,,,,,,,,,,,,,,28,39,DrBrianMay,,Bad Bunny,Bad Bunny,,,,166,189,https://t.co/iRFHoyUaF5,https://twitter.com/sin_enfoque/status/1264927882280919040/photo/1,pic.twitter.com/iRFHoyUaF5,166,189,https://t.co/iRFHoyUaF5,https://twitter.com/sin_enfoque/status/1264927882280919040/photo/1,pic.twitter.com/iRFHoyUaF5,31264927871035936771,31264927873586073600,31264927875834224640,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",849684576913940480,Latin pop,Latino,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",867838385469116416,Reggaeton,Reggaeton,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",1233118510399680514,Trap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264905083474579456,everyone,Twitter for Android,73,81,0.8021,Place,Venezuela,276,299,https://t.co/pIzWx94M66,https://twitter.com/ACNURamericas/status/1264663050965188608,twitter.com/ACNURamericas/…,2020-05-25T13:04:07+00:00,es,0,0,0,0,1264905083474579456,3366726243,"Que opinan se ésta situación  los "" patriotas"" del Partido  comunista de Venezuela(PCV) ?
En lugar de enviar besos y loas a Irán, porqué no se pronuncian sobre nuestros inmigrantes ?.
Salgan del enchufe y digan algo, aunque sea, "" que el aire tiene oxigeno"". Pero digan algo. https://t.co/pIzWx94M66",012af435641420c7,quoted,1264663050965188608,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,83,85,0.86,Organization,PCV,124,127,0.8744,Place,Irán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264904926565728256,everyone,Instagram,,,,,,212,235,https://t.co/BfbM1plxXU,https://www.instagram.com/p/CAnKBlOl6cD/?igshid=yh9x5la4gnu1,instagram.com/p/CAnKBlOl6cD/…,2020-05-25T13:03:29+00:00,es,0,0,0,0,1264904926565728256,115504390,"IMPORTANCIA DE RESPIRAR 

Oxígeno y combustible. 
Son dos de los principales elementos que se necesitan para que un motor funcione. Pero para que el propulsor alcance su máxima potencia estos elementos se deben… https://t.co/BfbM1plxXU",0160c6061f211c04,,,,,,,,,,,,,Point,-68.26138,10.17311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264755950390521856,everyone,Twitter for Android,22,30,0.9774,Place,Venezuela,107,130,https://t.co/GsXs27rduD,https://t.co/GsXs27rduD,t.co/GsXs27rduD,2020-05-25T03:11:31+00:00,es,0,0,0,0,1264755950390521856,117244438,"La única prioridad de Venezuela es la Libertad, lo demás es pura cortina de humo que den oxigeno al tirano https://t.co/GsXs27rduD",012b6b2c110f0c21,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596165640192,Telco,,47,Brand,Brands and Companies,10026325457,DIRECTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264661158134456322,everyone,Twitter for Android,76,108,0.1566,Place,Vega cerca d la antigua cementera,,,,,,2020-05-24T20:54:51+00:00,es,0,0,0,0,1264661158134456322,144640599,"@policaracasomos @jaarreaza @jorgerpsuv @nicmaduroguerra en el sector de la Vega cerca d la antigua cementera hay una gran parte d ranchos, los muy ineptos realizan quema de la Montaña quitando el poco oxígeno que la misma nos genera,para invadir y seguir contaminando el ambiente",00ec4c32070f5076,,,,,,,,,,,,,,,,177,183,0.4605,Place,Montaña,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,policaracasomos,252771373,,,17,27,jaarreaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,39,jorgerpsuv,40,56,nicmaduroguerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264580134314692615,everyone,Twitter for Android,195,198,0.8191,Place,Vzla,,,,,,2020-05-24T15:32:53+00:00,es,0,0,0,0,1264580134314692615,353729358,"No me  cansaré de decirlo. @jguaido y @AsambleaVE son los más grandes aliados que tiene la narcodictadura. Para darle oxígeno  al dictador, son el equivalente a la selva amazónica. Que vaina con Vzla, después de haber parido un genio como Bolivar; engendra a los Caín.",00f8a8792e1528ec,,,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,239,245,0.7718,Place,Bolivar,263,266,0.4792,Person,Caín,,,,,,,,,,,,,,,,,,,,,,27,35,jguaido,,Juan Guaido,Juan Guaido,38,49,AsambleaVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264541469051887616,everyone,Twitter for Android,,,,,,,,,,,2020-05-24T12:59:14+00:00,es,0,0,0,0,1264335903406936067,852599924470538241,"@Rebeca_78 No soy mecano pero soñé por un momento que era aire, oxígeno, nitrógeno y calor sin forma definida.",00e7ab373bbd3707,replied_to,1264335903406936067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,Rebeca_78,4210541967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264317538441342977,everyone,Twitter for iPhone,,,,,,,,,,,2020-05-23T22:09:25+00:00,es,0,0,0,0,1264317538441342977,119822863,"El bloqueo de la gasolina iraní es fundamental. Si la supuesta gasolina llega, será ""oxígeno"" para la dictadura, eso en el mejor caso de que los guardias no comiencen a hacer negocios con ella.",008cea206884906b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264299836049960960,everyone,Instagram,104,109,0.7671,Person,Hilary,210,233,https://t.co/UVcHfvyCTw,https://www.instagram.com/p/CAi23AoF3_f/?igshid=10w22q2k2ldru,instagram.com/p/CAi23AoF3_f/…,2020-05-23T20:59:05+00:00,es,1,0,0,0,1264299836049960960,3063982672,"En equipo SIEMPRE podemos hacer mas bien!
.
.
Gracias fundacionalejandraaven Gracias #teampositivo
.
. 
Hilary ingresó hoy para su nuevo ciclo y necesita 5 ampollas de #Dexametasona 8mg/2ml #URGENTE quién nos… https://t.co/UVcHfvyCTw",012b6b2c110f0c21,,,,,,,,,,,,,Point,-69.30913515,10.06842373,,,,,,,,,,,85,98,teampositivo,168,181,Dexametasona,190,198,URGENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264088375809781760,everyone,Twitter for Android,230,235,0.9791,Person,Maduro,,,,,,2020-05-23T06:58:49+00:00,es,0,0,0,0,1263555413548597255,799704547308355584,@DrWilfredoBello Un tiro para el gobierno y otro para la revolución es lo que está de moda entre el gentilicio que hace política en el país... y el país hundiéndose en esa podredumbre dándole oxígeno al régimen narcoterrorista de Maduro,00ec4c32070f5076,replied_to,1263555413548597255,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,DrWilfredoBello,147305879,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264036215235514368,everyone,Twitter for Android,,,,,,,,,,,2020-05-23T03:31:33+00:00,es,0,0,0,0,1263976283530297344,1006567698283859968,@francenteno07 Soy entrenador. Y de mi punto de viatame pareciera que el atleta o el niño puede quedarse sin oxigeno y puede generar un desmayo o una descompensación..,012b6b2c110f0c21,replied_to,1264035801098334208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,francenteno07,266101405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263965167458672642,everyone,Twitter for Android,80,84,0.9747,Person,Trump,,,,,,2020-05-22T22:49:13+00:00,es,0,0,0,0,1263853740093825032,1355472990,@RobertoCarlo14 Creo que dejarlos pasar sería un golpe duro a la popularidad de Trump para su reelección! Le daría oxigeno y fuerzas al régimen cosa que sería fatal para el venezolano común y seguiría enriqueciendo a las mafias vzlanas.,017697d30746c82c,replied_to,1263853740093825032,10,Person,Named people in the world like Nelson Mandela,799022225751871488,Donald Trump,35,Politician,"Politicians in the world, like Joe Biden",799022225751871488,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,RobertoCarlo14,78630413,US President Donald Trump,US President Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263866220870279170,everyone,Twitter for Android,,,,,,,,,,,2020-05-22T16:16:03+00:00,es,0,0,0,0,1263860300794773505,2361343301,"@vgarridos Estimado, después de 20 años de humillación debemos salir a la calle a exigir cárcel para los delincuentes de la cúpula roja... la calle es la solución! Y se requiere de un líder que asuma la tarea... sin retorno, sin dar oxígeno a la agenda de los Castros comunistas.",0198c6f108778b40,replied_to,1263860300794773505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,vgarridos,167977302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263824229386145792,everyone,Twitter for Android,,,,,,,,,,,2020-05-22T13:29:11+00:00,es,8,15,33,4,1263824229386145792,139699284,"No sé si voy a pecar de optimista, o quizás estemos viendo la misma película desde distintos ángulos, pero veo al régimen boqueando, buscando con desespero un poquito de oxígeno.
¿Cómo lo ven ustedes?",008eb02a542ac3d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263622175195627520,everyone,Twitter for Android,200,213,0.9757,Person,leopoldo lopez,,,,,,2020-05-22T00:06:18+00:00,es,0,0,0,0,1263591836947382275,267858210,@RafaelB25778301 @jguaido @moncadayilmer Esa es ... pero en el arte de la guerra an hecho lo contrario . Darle oxigeno al enemigo . Quien negosea con traidores sin garantias ? Que ilusos son guaido y leopoldo lopez rodaron por bolsas,006fa5d223223cfc,replied_to,1263621546062553090,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,RafaelB25778301,963453760868700160,Juan Guaido,Juan Guaido,17,25,jguaido,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,811665520566992896,Leopoldo López,"Former Mayor of Chacao, Leopoldo López",35,Politician,"Politicians in the world, like Joe Biden",811665520566992896,Leopoldo López,"Former Mayor of Chacao, Leopoldo López",,,,,,26,40,moncadayilmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263596136272560130,everyone,Twitter for Android,,,,,,,,,,,2020-05-21T22:22:50+00:00,es,0,0,0,0,1263496707607875586,1268157181,@RobertoSmithP @jguaido Y seguir dándole oxígeno a la dictadura?,00ec4c32070f5076,replied_to,1263496707607875586,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,RobertoSmithP,26767736,Juan Guaido,Juan Guaido,15,23,jguaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263594005549346822,everyone,Twitter for Android,63,68,0.9253,Person,maduro,,,,,,2020-05-21T22:14:22+00:00,es,0,0,0,0,1263496707607875586,513282608,@RobertoSmithP @jguaido O sea darle oxígeno al narcoregimen de maduro?,00aeacac6b5f625e,replied_to,1263496707607875586,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,RobertoSmithP,26767736,Juan Guaido,Juan Guaido,15,23,jguaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
