possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,attachments/media_keys/0,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/6/entity/description,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,context_annotations/2/entity/description,context_annotations/3/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/status,entities/urls/0/unwound_url,context_annotations/0/entity/description,in_reply_to_user_id,context_annotations/4/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/5/entity/description,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/title,entities/urls/0/description
False,1250120733583446019,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-04-14T17:56:23+00:00,und,0,0,1,0,1250120733583446019,66944554,#ServicioPublico 👇 https://t.co/o2LvrVWfES,00ec4c32070f5076,,,,,,,19,42,https://t.co/o2LvrVWfES,https://twitter.com/ConieHenriquez/status/1250005551980802048,twitter.com/ConieHenriquez…,quoted,1250005551980802048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1249870789479972865,everyone,Twitter for Android,62,75,0.7932,Person,Gaizka Urcelay,0,16,ServicioPublico,,,,,,,2020-04-14T01:23:12+00:00,es,24,0,2,2,1249870789479972865,109052908,"#ServicioPublico 12 donantes de sangre ORH+/- para m8 querido Gaizka Urcelay, necesitamos ""sangre amiga"" centro médico de Caracas (anexo A sotano2) San Bernardino, Caracas",01a74227630d48a8,,,,,,,,,,,,,,,,,,,,,,122,128,0.8576,Place,Caracas,148,161,0.8403,Place,San Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,170,0.7235,Place,Caracas,,,,,,,,,,,,,,
False,1249693313596362753,everyone,Twitter for Android,,,,,,0,4,13A,5,21,ServicioPublico,,,,2020-04-13T13:37:58+00:00,es,0,1,1,0,1249693313596362753,116193723,"#13A #ServicioPublico Atención @carlosscull @CDRVenezuelaPe @ocasiven @embajadave_pe @Joujouliett 
Comunicarse al +51 939840396 Fayewey Añez https://t.co/u5lfo5ZCtM",0100789d0c41147f,,,,,,,141,164,https://t.co/u5lfo5ZCtM,https://twitter.com/sivolihilda/status/1249693313596362753/photo/1,pic.twitter.com/u5lfo5ZCtM,,,,,,,,31,43,carlosscull,,,,,,,,,,,31249693252233695234,44,59,CDRVenezuelaPe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,69,ocasiven,70,84,embajadave_pe,85,97,Joujouliett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1249372037946236930,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-04-12T16:21:20+00:00,es,0,0,0,0,1249372037946236930,338549387,#ServicioPúblico Se solicita con carácter de urgencia los siguientes medicamento dezametazona n ampollas y tabletas Primperan n ampollas omeprazol ampollas y capsulas Se agradece a las personas o instituciones q puedan colaborar  0414 254 05 35 xiomara vasquez,00ec4c32070f5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1249287909552898048,everyone,Twitter for Android,59,72,0.3225,Other,Quimio Terapia,0,16,ServicioPúblico,,,,,,,2020-04-12T10:47:02+00:00,es,0,0,0,0,1249287909552898048,1203640704792219649,"#ServicioPúblico Se solicita con carácter de urgencia para Quimio Terapia, el siguientes medicamento: DOCETAXEL 80 mg . Se agradece a las personas o instituciones que puedan colaborar, comunicarse al siguiente número de teléfono: 04147028978 https://t.co/OSpG71x9fc",015c005b4efdc7ee,,,,,,,242,265,https://t.co/OSpG71x9fc,https://twitter.com/FooodFast/status/1249287909552898048/photo/1,pic.twitter.com/OSpG71x9fc,,,,,,,,,,,,,,,,,,,,,31249287882004664320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1249273944470966277,everyone,Twitter for Android,59,72,0.3225,Other,Quimio Terapia,0,16,ServicioPúblico,,,,,,,2020-04-12T09:51:33+00:00,es,0,0,0,0,1249273944470966277,1203640704792219649,"#ServicioPúblico Se solicita con carácter de urgencia para Quimio Terapia, el siguientes medicamento: DOCETAXEL 80 mg . Se agradece a las personas o instituciones que puedan colaborar, comunicarse al siguiente número de teléfono: 04147028978 https://t.co/gi397YDEtY",015c005b4efdc7ee,,,,,,,242,265,https://t.co/gi397YDEtY,https://twitter.com/FooodFast/status/1249273944470966277/photo/1,pic.twitter.com/gi397YDEtY,,,,,,,,,,,,,,,,,,,,,31249273915995828225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248792378573496320,everyone,Twitter for Android,,,,,,0,6,AHORA,51,67,ServicioPublico,,,,2020-04-11T01:57:59+00:00,es,0,0,0,0,1248792378573496320,2845195264,"#AHORA | Ayuda, si puedes hacerlo ¡NO DUDES! ✋🏼🌎🇻🇪 #ServicioPublico https://t.co/SvHgchY52M",01c93e351e3122fb,,,,,,,68,91,https://t.co/SvHgchY52M,https://twitter.com/TeamMamaLis/status/1248760821003542528,twitter.com/TeamMamaLis/st…,quoted,1248760821003542528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248753054972862467,everyone,Twitter for Android,19,32,0.9908,Person,Miriam Serrano,0,16,ServicioPúblico,182,189,Mérida,190,196,Tovar,2020-04-10T23:21:43+00:00,es,0,0,1,0,1248753054972862467,476128147,"#ServicioPúblico | Miriam Serrano (59) requiere con suma urgencia los siguientes medicamentosos: 
Ampollas (Furosemida, Ranitidina, Bisoprolol, Ceftriaxona)
Comunicarse 04269788201

#Mérida #Tovar #AHORA",015e5397777769a2,197,203,AHORA,,,,,,,,,,,,,,,,,,,132,141,0.4736,Place,Bisoprolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248703124833021960,everyone,Twitter for iPhone,55,72,0.6594,Person,Juan Carlos GARCIA,0,16,ServicioPublico,17,26,difundir,82,90,Ecuador,2020-04-10T20:03:19+00:00,es,48,2,4,4,1248703124833021960,55540413,"#ServicioPublico #difundir esta foto, joven Venezolano Juan Carlos GARCIA vive en #Ecuador, #Guaya. Y no se comunica con su papá aquí en #Venezuela desde hace 9 días, vive justamente en una de las zonas más donde el #COVIDー19 proliferó más! https://t.co/OitGyU499I",01c93e351e3122fb,92,98,Guaya,137,147,Venezuela,241,264,https://t.co/OitGyU499I,https://twitter.com/pmalpica/status/1248703124833021960/photo/1,pic.twitter.com/OitGyU499I,,,,,,,,,,,,,,,,,,,,,31248703105451032578,,,,216,225,COVIDー19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248408757136019458,everyone,Twitter for Android,55,73,0.3413,Place,Belén Díaz de Luque,0,16,ServicioPúblico,,,,,,,2020-04-10T00:33:36+00:00,es,34,0,5,0,1248408757136019458,88570740,"#ServicioPúblico

Se solicita:
TRAMADOL EN GOTAS

Para Belén Díaz de Luque
- Edad: 79 años
- Diagnóstico: Cáncer de Utero
-  Ubicación: Cúa, Sector Cruz Verde - Persona de contacto: Héctor Alonso Luque (hijo) 
- Teléfono de contacto: 04241379139/ 04125983380/ 04268591126",01bcac764b72de63,,,,,,,,,,,,,,,,,,,,,,182,200,0.6805,Person,Héctor Alonso Luque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248351718330585093,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-04-09T20:46:57+00:00,und,3,0,0,0,1248351718330585093,1222119208554835968,#ServicioPúblico https://t.co/XwtoKbqAtk,043383f8b2b79918,,,,,,,17,40,https://t.co/XwtoKbqAtk,https://twitter.com/japa1712/status/1247712475845472262,twitter.com/japa1712/statu…,quoted,1247712475845472262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248351425505222656,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-04-09T20:45:47+00:00,und,0,0,0,0,1248351425505222656,1222119208554835968,#ServicioPúblico https://t.co/RVhdL1g6dL,00ec4c32070f5076,,,,,,,17,40,https://t.co/RVhdL1g6dL,https://twitter.com/TeamMamaLis/status/1248277922902953985,twitter.com/TeamMamaLis/st…,quoted,1248277922902953985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248277708968267776,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-04-09T15:52:52+00:00,es,0,0,0,0,1248277708968267776,250097287,#ServicioPúblico para el padre de una familia muy querida se requiere con urgencia : https://t.co/buYKXvySAA,00fef4361f2ad538,,,,,,,85,108,https://t.co/buYKXvySAA,https://twitter.com/magalyguedez1/status/1248277708968267776/photo/1,pic.twitter.com/buYKXvySAA,,,,,,,,,,,,,,,,,,,,,31248277693231009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1248169872426704896,everyone,Instagram,139,145,0.9914,Place,Caracas,0,16,serviciopublico,27,34,Repost,49,65,yomequedoencasa,2020-04-09T08:44:22+00:00,es,0,0,0,0,1248169872426704896,1475548476,"#serviciopublico 😷
. . . .
#Repost @roberto_rrpp #yomequedoencasa #cuarentenaenvenezuela #coronavirusenvenezuela #pandemia #prevencion en Caracas https://t.co/aJ37DEwl48",00ec4c32070f5076,66,88,cuarentenaenvenezuela,89,112,coronavirusenvenezuela,146,169,https://t.co/aJ37DEwl48,https://www.instagram.com/p/B-wPzbfnv7k/?igshid=hsa4mfp1gzzv,instagram.com/p/B-wPzbfnv7k/…,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,113,122,pandemia,123,134,prevencion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-66.9146,10.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247993336876748801,everyone,Twitter for Android,37,50,0.9842,Person,Carmen Marcano,0,16,ServicioPúblico,,,,,,,2020-04-08T21:02:52+00:00,es,40,0,4,0,1247993336876748801,171299971,"#ServicioPúblico | Para la ciudadana Carmen Marcano; hospitalizada en el Seguro de La Guaira, requiere de donantes de sangre, la misma está recluida en el piso 2. Teléfono de contacto: 04142182804 https://t.co/gXUecVgfxC",00ec4c32070f5076,,,,,,,197,220,https://t.co/gXUecVgfxC,https://twitter.com/CaraotaDigital/status/1247993336876748801/photo/1,pic.twitter.com/gXUecVgfxC,,,,,,,,,,,73,91,0.8139,Place,Seguro de La Guaira,,,,,,31247993319591796736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247993196728238080,everyone,Twitter for Android,,,,,,0,16,Serviciopublico,,,,,,,2020-04-08T21:02:19+00:00,es,0,0,1,0,1247993196728238080,142016075,#Serviciopublico Se requiere con urgencia Hodrocortizona,01a74227630d48a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247690582992003074,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-04-08T00:59:50+00:00,und,0,0,0,0,1247690582992003074,1222119208554835968,#ServicioPúblico https://t.co/wSIdL16GoP,00ec4c32070f5076,,,,,,,17,40,https://t.co/wSIdL16GoP,https://twitter.com/TeamMamaLis/status/1247559382268813313,twitter.com/TeamMamaLis/st…,quoted,1247559382268813313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247628089817010183,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,17,25,Táchira,,,,2020-04-07T20:51:31+00:00,und,3,0,2,0,1247628089817010183,632322871,#ServicioPúblico #Táchira https://t.co/LKuWZag7Zx,01a73d6169f504ac,,,,,,,26,49,https://t.co/LKuWZag7Zx,https://twitter.com/TachiraNews/status/1247628089817010183/photo/1,pic.twitter.com/LKuWZag7Zx,,,,,,,,,,,,,,,,,,,,,31247628078106501120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247616737610211342,everyone,Twitter for Android,,,,,,0,5,7Abr,6,22,ServicioPublico,100,109,Caricuao,2020-04-07T20:06:24+00:00,es,723,7,139,3,1247616737610211342,343106452,"#7Abr #ServicioPublico Por favor requiero con urgencia amoxicilina con clavulánico adultos,cerca de #Caricuao compré una caja pero no es suficiente para el tratamiento y no dispongo de recursos para comprar la otra, me sirve pastillas sueltas o vencidas, muchísimas gracias 🙏",0190477a36e5f54d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247531611291189252,everyone,Twitter for Android,84,97,0.7247,Other,Cuello Uterino,73,80,Cáncer,230,246,ServicioPublico,,,,2020-04-07T14:28:08+00:00,es,6,0,2,0,1247531611291189252,71862271,"Por favor, si pueden difundir esta ayuda sería maravilloso. Altair tiene #Cáncer de Cuello Uterino y necesita de nuestra ayuda.

Les dejo el link: https://t.co/IDW6cVpRqk

Si pueden hacer RT están ayudando muchísimo 🙏🏻 ¡Gracias!

#ServicioPublico",00ec4c32070f5076,,,,,,,147,170,https://t.co/IDW6cVpRqk,https://gf.me/u/xvm68c,gf.me/u/xvm68c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247525595828764678,everyone,Twitter for Android,29,40,0.9793,Person,Ariadna Ruiz,0,16,ServicioPúblico,224,237,SanCristóbal,238,246,Táchira,2020-04-07T14:04:14+00:00,es,30,0,4,0,1247525595828764678,1102000532,"#ServicioPúblico 
Para joven Ariadna Ruiz de 15 años, recluida en el hospital del Seguro Social se requiere: 
* Aguja Raquídea o  peridual número 18.
Quien lo tenga o sepa donde conseguirlo favor comunicarse al
04147352421 
#SanCristóbal #Táchira #Solidaridad #7Abril",006fa5d223223cfc,247,259,Solidaridad,260,267,7Abril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1247142082965385216,everyone,Twitter for iPhone,,,,,,0,16,ServicioPublico,,,,,,,2020-04-06T12:40:18+00:00,und,61,1,10,0,1247142082965385216,242739974,#ServicioPublico https://t.co/AbYqKrvo7p,00ec4c32070f5076,,,,,,,17,40,https://t.co/AbYqKrvo7p,https://twitter.com/isnardobravo/status/1247133889690296321,twitter.com/isnardobravo/s…,quoted,1247133889690296321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1246941899031805957,everyone,Instagram,182,187,0.9354,Place,Carora,0,7,Carora,10,26,ServicioPúblico,128,133,5Abr,2020-04-05T23:24:50+00:00,es,0,0,0,0,1246941899031805957,115459321,"#Carora | #ServicioPúblico | Si tiene información del medicamento o quiere donar por favor contactar al número de la imagen.
.

#5Abr 
#LasCamataguasDeMarioSosa 
#AyúdanosAAyudar en Carora https://t.co/xByQIQq0UF",00ea87127fecbc28,135,160,LasCamataguasDeMarioSosa,162,178,AyúdanosAAyudar,189,212,https://t.co/xByQIQq0UF,https://www.instagram.com/p/B-nhYqepkKn/?igshid=3673oxg20pxy,instagram.com/p/B-nhYqepkKn/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-70.079,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1246879009276911617,everyone,Twitter for iPhone,,,,,,0,16,ServicioPublico,67,81,QuedateEnCasa,,,,2020-04-05T19:14:56+00:00,es,92,2,46,0,1246879009276911617,242739974,#ServicioPublico Necesitamos sumar esfuerzos por el bien de todos. #QuedateEnCasa https://t.co/aIOOCMWmtT,00ec4c32070f5076,,,,,,,82,105,https://t.co/aIOOCMWmtT,https://twitter.com/cjaimesb/status/1246864725738164225,twitter.com/cjaimesb/statu…,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1246836063504601089,everyone,Instagram,183,188,0.9354,Place,Carora,0,7,Carora,10,26,ServicioPúblico,129,134,5Abr,2020-04-05T16:24:17+00:00,es,0,0,0,0,1246836063504601089,115459321,"#Carora | #ServicioPúblico | Si tiene información del medicamento o quiere donar por favor contactar al número de la imagen. 
.

#5Abr 
#LasCamataguasDeMarioSosa 
#AyúdanosAAyudar en Carora https://t.co/hU8WxW0g6M",00ea87127fecbc28,136,161,LasCamataguasDeMarioSosa,163,179,AyúdanosAAyudar,190,213,https://t.co/hU8WxW0g6M,https://www.instagram.com/p/B-mxQedJ8tQ/?igshid=cp2560tuawkw,instagram.com/p/B-mxQedJ8tQ/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-70.079,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1246606505891299334,everyone,Twitter for Android,,,,,,0,8,URGENTE,9,25,ServicioPúblico,26,36,Venezuela,2020-04-05T01:12:06+00:00,und,1,0,0,0,1246606505891299334,1222119208554835968,#URGENTE #ServicioPúblico #Venezuela https://t.co/Qy7H9dmhH5,043383f8b2b79918,,,,,,,37,60,https://t.co/Qy7H9dmhH5,https://twitter.com/JulioVielma7/status/1246578604009574401,twitter.com/JulioVielma7/s…,quoted,1246578604009574401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1246243760071204865,everyone,Twitter for Android,,,,,,140,144,Udo,145,153,monagas,154,166,Universidad,2020-04-04T01:10:41+00:00,es,0,0,0,0,1246243751879757824,136439481,"dirijo a ustedes para que pongamos un granito de arena para ayudar a quien tanto ayudó. 

Cualquier ayuda es bienvenida, DIOS los bendiga.

#Udo #monagas #Universidad #UdoMonagas #ServicioPublico #profesor",00914f80743a0863,167,178,UdoMonagas,179,195,ServicioPublico,,,,,,replied_to,1246243754752835585,,,,,,,,,,,,,,,,,,,,,,,196,205,profesor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136439481,,,,,,,,,,,,,,,,,,,,
