author_id,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,text,referenced_tweets/0/type,referenced_tweets/0/id,conversation_id,id,lang,in_reply_to_user_id,reply_settings,geo/place_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,source,possibly_sensitive,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,attachments/media_keys/0,attachments/media_keys/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,entities/mentions/46/start,entities/mentions/46/end,entities/mentions/46/username,entities/mentions/47/start,entities/mentions/47/end,entities/mentions/47/username,entities/mentions/48/start,entities/mentions/48/end,entities/mentions/48/username,entities/mentions/49/start,entities/mentions/49/end,entities/mentions/49/username,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,attachments/media_keys/2,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1
1097109759524769792,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,#decobel #Dexametasona #quédateencasa en Farmacia MKB 1508 C.A https://t.co/sMhYaCT8JG,,,1372184281284497409,1372184281284497409,ca,,everyone,00ec4c32070f5076,0,0,0,0,2021-03-17T13:53:21+00:00,Instagram,False,63,86,https://t.co/sMhYaCT8JG,https://www.instagram.com/p/CMhbBvUnjzQ/?igshid=1pgedg4h8fx56,instagram.com/p/CMhbBvUnjzQ/…,,,,,,0,8,decobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,Dexametasona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,37,quédateencasa,,,,,,,,,,,,,,,,,,,Point,-66.9167,10.5
910821878,0,8,Fredypm,757,760,0.943,Place,Perú,,,,,,@Fredypm @Fooros @CarpinteroAlejo @IIuminat @AlexRodrilobo @Florencia90102 @Freihei77513885 @Dante27579076 @Jose33076037 @SanchezPinedaA2 @PriscilianoManu @Tropatriunfante @leonardo19741 @Viejis39 @Samurai16157668 @burundango1970 @HUS07777781 @saintmayo1981 @RamadanMezVzla @WilfredoNc @r_taribo @1961Tokio @kris_indignada @Klobo91 @3lS0ld4d0R0j0 @JuanCalosoooooo @OnlineFighterVe @Casanay1910 @Monknk1 @thegreattiger @RiegoPineda @MirafloresEl @antoniovaldez6 @rosdabella @FratriaSpartak @yaruabella @pilarneo58 @tawfi78682819 @jmorchio @ChalecosAmarill @la_lunerita @dpiloncita @benito3fantomas @ThomasBrown2020 @HaIconn @Corsarionegro5 @ArmandoInfo @Urdanet03364722 @indioguerrero50 @PartidoPSUV Eres culpable y cómplice porque callas de las colas en el Perú por una bombona de oxígeno es tu culpa mientras hablás de forma histérica de Venezuela https://t.co/3sL57xA7Nc,replied_to,1371430105856245762,849595040091574272,1371445545978499073,es,43364339,everyone,00ec4c32070f5076,1,0,3,0,2021-03-15T12:57:53+00:00,Twitter for Android,False,849,872,https://t.co/3sL57xA7Nc,https://twitter.com/OJOVENE/status/1371445545978499073/photo/1,pic.twitter.com/3sL57xA7Nc,,,,,,,,,31371445539892572162,,839,847,0.9886,Place,Venezuela,,,,,,,,,,,,,,,,9,16,Fooros,17,33,CarpinteroAlejo,34,43,IIuminat,44,58,AlexRodrilobo,59,74,Florencia90102,75,91,Freihei77513885,,,,,,,,,,,92,106,Dante27579076,107,120,Jose33076037,121,137,SanchezPinedaA2,138,154,PriscilianoManu,155,171,Tropatriunfante,172,186,leonardo19741,187,196,Viejis39,197,213,Samurai16157668,214,229,burundango1970,230,242,HUS07777781,243,257,saintmayo1981,258,273,RamadanMezVzla,274,285,WilfredoNc,286,295,r_taribo,296,306,1961Tokio,307,322,kris_indignada,323,331,Klobo91,332,346,3lS0ld4d0R0j0,347,363,JuanCalosoooooo,364,380,OnlineFighterVe,381,393,Casanay1910,394,402,Monknk1,403,417,thegreattiger,418,430,RiegoPineda,431,444,MirafloresEl,445,460,antoniovaldez6,461,472,rosdabella,473,488,FratriaSpartak,489,500,yaruabella,501,512,pilarneo58,513,527,tawfi78682819,528,537,jmorchio,538,554,ChalecosAmarill,555,567,la_lunerita,568,579,dpiloncita,580,596,benito3fantomas,597,613,ThomasBrown2020,614,622,HaIconn,623,638,Corsarionegro5,639,651,ArmandoInfo,652,668,Urdanet03364722,669,685,indioguerrero50,686,698,PartidoPSUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358464757049786371,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"*Tenemos despacho inmediato de los siguientes medicamentos a toda Ccs:* 
Amlodipina 10Mg
Amlodipina 5mg
Amoxicilina 600mg
Cetirizina 10mg
Ciprofloxacina 500mg
Dexametasona 8mg/2ml amp 
Diatonb (Diosmina) 450mg
Diclofenac potásico 50mg x 30tab
Esomeprazol 40mg
Enalapril 5mg",,,1371418453370933250,1371418453370933250,es,,everyone,00ec4c32070f5076,0,1,0,0,2021-03-15T11:10:13+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140833475,,,,,,,,,,,,,,Necesito una bombona de oxígeno https://t.co/euXKPNypwE,quoted,1371253523774537732,1371322881871917056,1371322881871917056,es,,everyone,00914f80743a0863,0,0,0,0,2021-03-15T04:50:27+00:00,Twitter for Android,False,32,55,https://t.co/euXKPNypwE,https://twitter.com/VirtualShowz/status/1371253523774537732,twitter.com/VirtualShowz/s…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708150150,236,248,Aurylicious,0,6,0.7601,Product,Twitter,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,"Twitter necesito de tu magia, tengo una amiga hospitalizada con covid en Caracas pero ya su póliza no aguanta más y para darla de alta es necesario oxígeno, si me pudieran ayudar a conseguí dónde alquilar una bombona se los agradecería @Aurylicious @soyluisalamo @negromangueraa",,,1369785035860160514,1369785035860160514,es,,everyone,01c93e351e3122fb,41,0,2,1,2021-03-10T22:59:36+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,73,79,0.9979,Place,Caracas,47,Brand,Brands and Companies,10045225402,Twitter,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,249,262,soyluisalamo,263,278,negromangueraa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121922067,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Calmaron la crisis, el médico nos dijo esto cuando preguntamos que iba a pasar: ""yo les dije a ustedes que esto iba a pasar, y va a seguir pasando pero peor, en un momento la dexametasona no va a hacer nada y bueno tendrá que fallecer""",replied_to,1369045766740803586,1369041136023724035,1369046088708198409,es,121922067,everyone,018e4aba7010ecbe,0,1,0,0,2021-03-08T22:03:17+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121922067,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Fué difícil que los médicos nos tomarán en cuenta en realidad, de echo mandaron la dexametasona intravenosa, y no explicaron al menos como debíamos hacerlo tuve que llamar, tampoco mandaron tto anticonvulsivo, porque bueno a su criterio no había mucho que hacer con mi mamá.",replied_to,1369043598667309061,1369041136023724035,1369044253129793545,es,121922067,everyone,018e4aba7010ecbe,0,1,0,0,2021-03-08T21:56:00+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866438837,0,11,lilimilani,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"@lilimilani @VenezolanaEnVE Yo con mi problema uso: Hidrocortisona,  Dexametasona, Betaduo,  Betagen Solpen,",replied_to,1368624485679706118,1368340915727794179,1368635371454660608,es,109418607,everyone,01be351754bcbe13,0,0,0,0,2021-03-07T18:51:15+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,27,VenezolanaEnVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83521740,,,,19,32,0.9616,Person,Rosa Henríquez,,,,,,URGENTE: la señora Rosa Henríquez está en el hospital Razetti de Barcelona. Tiene 76 años. Necesita un flujómetro y una bombona de oxígeno URGENTE. Está en el piso 2 cuarto No. 4. Quiénes puedan ayudar llamen a Francisco Velasquez +58 4120861282. DIOS LES PAGUE,,,1368338899152605187,1368338899152605187,es,,everyone,01a73d6169f504ac,221,0,45,1,2021-03-06T23:13:10+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,65,73,0.86,Place,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,229,0.9666,Person,Francisco Velasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83016326,0,11,AleCrespoF,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,@AleCrespoF Con todo respeto el estudio muestra que la mortalidad en pacientes COVID 19 es menor cuando los pacientes se les administra dexametasona con  soporte ventilatorio invasivo y no invasivo. El uso de dexametosana sin uso de soporte ventilatorio se asocio con mayor mortalidad.,replied_to,1364952592221143040,1364952592221143040,1367284885271019521,es,84292762,everyone,01c93e351e3122fb,0,0,0,0,2021-03-04T01:24:54+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866438837,0,16,cerezadorada_41,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"@cerezadorada_41 No he dormido en toda la noche, me parda cada vez que me inyecto una Dexametasona, todo por mi enfermedad ""EPOC""",replied_to,1361557488127123458,1361557488127123458,1361637009564061696,es,2250954344,everyone,01be351754bcbe13,0,1,1,0,2021-02-16T11:22:15+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182186055,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Ahora imagínense lo que yo siento cuando veo la gente como si nada amuñuñada, amigos lo que están gastando en curda en tratar de pasarla bien etc etc lo van a gastar en azitromicina, dexametasona, salbutamol, ibuprofeno, loratadina, y rogar que no se compliquen.",replied_to,1361576670260563968,1361576652917112835,1361576675402801153,es,182186055,everyone,00ec4c32070f5076,0,1,0,0,2021-02-16T07:22:30+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145757259,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,Y estás ganas locas que cargo será la dexametasona 😳😳,,,1361165987668713476,1361165987668713476,es,,everyone,0176ea0c39765f09,0,0,0,0,2021-02-15T04:10:35+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487787514,0,10,jaarreaza,109,114,0.9507,Place,Brasil,,,,,,"@jaarreaza Disculpe usted lo que le voy a decir porque merece todo mi respeto. Estoy de acuerdo que ayuden a Brasil, pero nosotros que? Sabe cuánto cuesta una bombona de oxígeno aquí? Pues 60$ apliquen la ley, no es justo",replied_to,1360623986393174022,1360623986393174022,1360653234642300930,es,138212728,everyone,01cb69a764a68d10,0,0,1,0,2021-02-13T18:13:05+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866438837,0,13,marggiebeens,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"@marggiebeens Yo tengo 36 horas sin dormir, cada vez que me infectan Dexametasona para mi problema de EPOC, paso la noche en vela, pero es que no duermo nada, ayer me tuvieron que inyectar, por un exceso de tos y ya estaba pensando que me tenía el viros mortal, no me han dado mas síntoma.",replied_to,1358382768590364672,1358382768590364672,1358402225765310464,es,847146949,everyone,01be351754bcbe13,0,1,1,0,2021-02-07T13:08:23+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142478264,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"La Dexametasona y Amikacina pican es todo lo que iba a decir, sigan en lo suyo",,,1358296557884473351,1358296557884473351,es,,everyone,00ec4c32070f5076,0,1,0,0,2021-02-07T06:08:29+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146223170,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,Debe ser indicada la dexametasona en pacientes estadio IIb de la enfermedad por covid-19 es decir al paciente con enfermedad respiratoria moderada caracterizada por neumonía e hipoxia y al que está en insuficiencia respiratoria intubado o no https://t.co/v7i2Zy8zaa,quoted,1356236558014304262,1356553168633663488,1356553168633663488,es,,everyone,0047c84e70b9501b,0,0,0,0,2021-02-02T10:40:53+00:00,Twitter for Android,False,242,265,https://t.co/v7i2Zy8zaa,https://twitter.com/doctormacias/status/1356236558014304262,twitter.com/doctormacias/s…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61469973,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Para el prof #UNET Fernando González se necesita 
 Remdesivir 100mg
Clexane 80mg
Dexametasona 8mg
N-acetilcisteina 600 mg
 cefmiaxona amp 1gr 
magnesio cap 
zinc 100mg 
vitamina C 1gr 
vitamina D 4000 und, ketoprofeno amp, gulaper jarabe, montelukast tab 100mg",,,1354840446996983813,1354840446996983813,ca,,everyone,006fa5d223223cfc,6,1,0,0,2021-01-28T17:15:08+00:00,Twitter for Android,False,,,,,,,,,,,13,18,UNET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109067914295029761,,,,16,30,0.8241,Person,Nircia Villegas,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"26Ene
Alcaldesa Nircia Villegas nuevamente apegada a su sensibilidad humana se solidariza con la donación d medicamento
En el despacho d la Alcaldía d Carúpano se otorgó a la ciudadana
Lusmenia Aguilar un tratamiento antigripal contentivo de bromexina acetaminofen y dexametasona https://t.co/kmdud8ysbH",,,1354169445812490248,1354169445812490248,es,,everyone,012a9ff7509f33b5,2,0,1,1,2021-01-26T20:48:49+00:00,Twitter for Android,False,280,303,https://t.co/kmdud8ysbH,https://twitter.com/YormanRondon8/status/1354169445812490248/photo/1,pic.twitter.com/kmdud8ysbH,,,,,,,,,31354169436912160772,,151,158,0.4987,Place,Carúpano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,200,0.5343,Person,Lusmenia Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728958857716899846,0,11,la_patilla,,,,,,,,,,,"@la_patilla Hay que vender lo que tengas y a precio de gallina flaca..Carro,moto,nevera,cosinay lo q sea xq una bombona de oxígeno por decir algo ,está por encima de 50 $..",replied_to,1353749978678767617,1353749978678767617,1353767289489928195,es,124172948,everyone,012b6b2c110f0c21,0,0,0,0,2021-01-25T18:10:48+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
